DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation)
Roca Loca,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Roca Loca,"['Sunday', 'December', 1, 2024, '6AM']",0.8,SSW,12.0,23.0,0.8,SSW,6,23.0,0.8,SSW,12,23.0,0.3,SW,19.0,45.0,,,,,1.0,175,NE,229.0,5.0,off
Tamarindo,Saturday-30-12PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Saturday', 'November', 30, 2024, '12PM']",0.6,SSW,12.0,18.0,0.4,SW,14,45.0,0.6,SSW,12,18.0,-0.4,NNE,4.0,207.0,-0.8,S,7.0,7.0,1.0,123,NE,219.0,20.0,cross-off
Tamarindo,Saturday-30-3PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Saturday', 'November', 30, 2024, '3PM']",0.6,SSW,12.0,18.0,0.4,SW,14,34.0,0.6,SSW,12,18.0,-0.5,N,4.0,191.0,-0.8,S,7.0,7.0,1.0,119,NE,217.0,20.0,cross-off
Tamarindo,Saturday-30-6PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Saturday', 'November', 30, 2024, '6PM']",0.8,SSW,7.0,14.0,0.6,SSW,12,18.0,0.8,SSW,7,14.0,0.4,SW,14.0,34.0,-0.5,N,4.0,191.0,1.0,117,NE,234.0,10.0,cross-off
Tamarindo,Saturday-30-9AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Saturday', 'November', 30, 2024, '9AM']",0.6,SSW,13.0,18.0,0.4,SW,14,45.0,0.6,SSW,13,18.0,-0.3,NNE,4.0,198.0,-0.8,S,7.0,7.0,1.0,129,ENE,237.0,15.0,cross-off
Tamarindo,Saturday-30-9PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Saturday', 'November', 30, 2024, '9PM']",0.8,SSW,6.0,14.0,0.6,SSW,12,18.0,0.8,SSW,6,14.0,0.4,NNE,4.0,194.0,,,,,1.0,117,ENE,256.0,10.0,off
Tamarindo,Sunday-1-0AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Sunday', 'December', 1, 2024, '0AM']",0.6,SSW,12.0,18.0,0.3,N,4,180.0,0.6,SSW,12,18.0,-0.7,S,6.0,8.0,,,,,1.0,117,ENE,243.0,10.0,cross-off
Tamarindo,Sunday-1-3AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Sunday', 'December', 1, 2024, '3AM']",0.6,SSW,12.0,18.0,0.4,N,4,180.0,0.6,SSW,12,18.0,-0.7,S,6.0,8.0,,,,,1.0,115,NE,235.0,10.0,cross-off
Tamarindo,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tamarindo,"['Sunday', 'December', 1, 2024, '6AM']",0.6,SSW,12.0,18.0,0.3,SW,19,45.0,0.6,SSW,12,18.0,-0.5,N,4.0,191.0,-0.6,S,6.0,9.0,1.0,115,ENE,240.0,15.0,cross-off
The Tree,Saturday-30-12PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Saturday', 'November', 30, 2024, '12PM']",0.9,SSW,6.0,18.0,0.9,SSW,13,21.0,0.9,SSW,6,18.0,0.1,SW,21.0,45.0,,,,,1.0,227,S,11.0,5.0,cross-on
The Tree,Saturday-30-3PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Saturday', 'November', 30, 2024, '3PM']",0.9,SSW,6.0,18.0,0.9,SSW,12,21.0,0.9,SSW,6,18.0,0.1,SW,21.0,45.0,,,,,2.0,220,SSW,21.0,5.0,glass
The Tree,Saturday-30-6PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Saturday', 'November', 30, 2024, '6PM']",0.9,SSW,6.0,21.0,0.9,SSW,12,21.0,0.9,SSW,6,21.0,0.1,SW,21.0,45.0,,,,,2.0,220,S,9.0,0.0,glass
The Tree,Saturday-30-9AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Saturday', 'November', 30, 2024, '9AM']",0.9,SSW,7.0,18.0,0.9,SSW,13,21.0,0.9,SSW,7,18.0,0.1,SW,21.0,45.0,,,,,1.0,235,SE,305.0,5.0,cross
The Tree,Saturday-30-9PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Saturday', 'November', 30, 2024, '9PM']",0.9,SSW,6.0,21.0,0.8,SSW,12,23.0,0.9,SSW,6,21.0,0.2,SSW,20.0,27.0,,,,,1.0,172,ESE,298.0,5.0,glass
The Tree,Sunday-1-0AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Sunday', 'December', 1, 2024, '0AM']",0.9,SSW,6.0,21.0,0.8,SSW,12,23.0,0.9,SSW,6,21.0,0.2,SSW,20.0,27.0,,,,,1.0,172,ENE,249.0,5.0,glass
The Tree,Sunday-1-3AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Sunday', 'December', 1, 2024, '3AM']",0.8,SSW,12.0,23.0,0.8,SSW,6,23.0,0.8,SSW,12,23.0,0.3,SW,20.0,45.0,,,,,1.0,172,NE,227.0,5.0,off
The Tree,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,The Tree,"['Sunday', 'December', 1, 2024, '6AM']",0.8,SSW,12.0,23.0,0.8,SSW,6,23.0,0.8,SSW,12,23.0,0.3,SW,19.0,45.0,,,,,1.0,175,NE,229.0,5.0,off
Tivives,Saturday-30-12PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Saturday', 'November', 30, 2024, '12PM']",0.8,SSW,7.0,14.0,0.6,S,13,9.0,0.8,SSW,7,14.0,0.1,SW,21.0,45.0,,,,,1.0,115,WSW,74.0,5.0,glass
Tivives,Saturday-30-3PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Saturday', 'November', 30, 2024, '3PM']",0.7,SSW,6.0,16.0,0.6,S,12,9.0,0.7,SSW,6,16.0,0.1,S,21.0,-0.0,,,,,1.0,113,SW,51.0,0.0,glass
Tivives,Saturday-30-6PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Saturday', 'November', 30, 2024, '6PM']",0.7,SSW,6.0,16.0,0.6,S,12,9.0,0.7,SSW,6,16.0,0.1,SW,21.0,45.0,,,,,1.0,112,N,187.0,0.0,glass
Tivives,Saturday-30-9AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Saturday', 'November', 30, 2024, '9AM']",0.8,SSW,7.0,14.0,0.6,S,13,9.0,0.8,SSW,7,14.0,0.1,S,21.0,-0.0,,,,,1.0,121,NNW,151.0,5.0,glass
Tivives,Saturday-30-9PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Saturday', 'November', 30, 2024, '9PM']",0.7,SSW,6.0,16.0,0.6,S,12,9.0,0.7,SSW,6,16.0,0.1,SW,20.0,45.0,,,,,1.0,110,NE,233.0,5.0,glass
Tivives,Sunday-1-0AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Sunday', 'December', 1, 2024, '0AM']",0.6,SSW,6.0,18.0,0.6,S,12,9.0,0.6,SSW,6,18.0,0.1,SW,20.0,45.0,,,,,1.0,110,NE,218.0,5.0,glass
Tivives,Sunday-1-3AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Sunday', 'December', 1, 2024, '3AM']",0.6,SSW,6.0,18.0,0.6,S,12,9.0,0.6,SSW,6,18.0,0.2,SSW,20.0,27.0,,,,,1.0,108,NNE,199.0,5.0,cross-off
Tivives,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tivives,"['Sunday', 'December', 1, 2024, '6AM']",0.6,S,12.0,9.0,0.6,S,6,9.0,0.6,S,12,9.0,0.2,SSW,19.0,27.0,,,,,1.0,110,NNE,202.0,5.0,glass
Tortuguero,Saturday-30-12PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Saturday', 'November', 30, 2024, '12PM']",0.9,N,6.0,174.0,0.4,ENE,8,243.0,0.9,N,6,174.0,,,,,,,,,0.0,60,NW,129.0,15.0,cross
Tortuguero,Saturday-30-3PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Saturday', 'November', 30, 2024, '3PM']",0.9,N,6.0,174.0,0.4,ENE,8,243.0,0.9,N,6,174.0,,,,,,,,,0.0,60,NW,128.0,15.0,cross
Tortuguero,Saturday-30-6PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Saturday', 'November', 30, 2024, '6PM']",0.9,NNW,6.0,162.0,0.8,N,6,180.0,0.9,NNW,6,162.0,0.5,ENE,8.0,248.0,,,,,1.0,61,WNW,106.0,10.0,cross-off
Tortuguero,Saturday-30-9AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Saturday', 'November', 30, 2024, '9AM']",0.8,N,6.0,180.0,0.4,ENE,8,243.0,0.8,N,6,180.0,-0.4,WNW,3.0,104.0,,,,,0.0,45,NW,125.0,15.0,cross-off
Tortuguero,Saturday-30-9PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Saturday', 'November', 30, 2024, '9PM']",0.7,N,6.0,180.0,0.5,ENE,8,248.0,0.7,N,6,180.0,0.1,NE,7.0,225.0,-0.4,WNW,3.0,117.0,0.0,35,W,101.0,10.0,cross-off
Tortuguero,Sunday-1-0AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Sunday', 'December', 1, 2024, '0AM']",0.7,N,6.0,180.0,0.6,ENE,8,239.0,0.7,N,6,180.0,0.1,E,16.0,270.0,-0.4,WNW,3.0,104.0,0.0,39,W,92.0,10.0,cross-off
Tortuguero,Sunday-1-3AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Sunday', 'December', 1, 2024, '3AM']",0.7,N,6.0,180.0,0.6,ENE,8,239.0,0.7,N,6,180.0,0.1,E,16.0,270.0,-0.5,W,3.0,101.0,0.0,37,W,98.0,10.0,cross-off
Tortuguero,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Tortuguero,"['Sunday', 'December', 1, 2024, '6AM']",0.6,N,6.0,180.0,0.6,ENE,8,239.0,0.6,N,6,180.0,0.1,E,16.0,270.0,-0.5,W,3.0,101.0,0.0,37,W,97.0,10.0,cross-off
Westfalia,Saturday-30-12PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Saturday', 'November', 30, 2024, '12PM']",0.9,N,6.0,174.0,0.4,ENE,8,243.0,0.9,N,6,174.0,,,,,,,,,0.0,60,NW,140.0,20.0,cross
Westfalia,Saturday-30-3PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Saturday', 'November', 30, 2024, '3PM']",0.9,N,6.0,174.0,0.4,ENE,8,243.0,0.9,N,6,174.0,,,,,,,,,0.0,60,NW,138.0,20.0,cross
Westfalia,Saturday-30-6PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Saturday', 'November', 30, 2024, '6PM']",0.9,NNW,6.0,162.0,0.8,N,6,180.0,0.9,NNW,6,162.0,0.5,ENE,8.0,248.0,,,,,1.0,61,WNW,120.0,15.0,cross-off
Westfalia,Saturday-30-9AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Saturday', 'November', 30, 2024, '9AM']",0.8,N,6.0,180.0,0.4,ENE,8,243.0,0.8,N,6,180.0,-0.4,WNW,3.0,104.0,,,,,0.0,45,NW,128.0,15.0,cross
Westfalia,Saturday-30-9PM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Saturday', 'November', 30, 2024, '9PM']",0.7,N,6.0,180.0,0.5,ENE,8,248.0,0.7,N,6,180.0,0.1,NE,7.0,225.0,-0.4,WNW,3.0,117.0,0.0,35,WNW,109.0,10.0,cross-off
Westfalia,Sunday-1-0AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Sunday', 'December', 1, 2024, '0AM']",0.7,N,6.0,180.0,0.6,ENE,8,239.0,0.7,N,6,180.0,0.1,E,16.0,270.0,-0.4,WNW,3.0,104.0,0.0,39,W,100.0,10.0,cross-off
Westfalia,Sunday-1-3AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Sunday', 'December', 1, 2024, '3AM']",0.7,N,6.0,180.0,0.6,ENE,8,239.0,0.7,N,6,180.0,0.1,E,16.0,270.0,-0.5,W,3.0,101.0,0.0,37,WNW,109.0,15.0,cross-off
Westfalia,Sunday-1-6AM,30 November 2024: 11:37AM,Golfo Dulce - CR,Golfo Dulce - CR,Westfalia,"['Sunday', 'December', 1, 2024, '6AM']",0.6,N,6.0,180.0,0.6,ENE,8,239.0,0.6,N,6,180.0,0.1,E,16.0,270.0,-0.5,W,3.0,101.0,0.0,37,WNW,104.0,15.0,cross-off
Bandon Beaches,Saturday-30-10AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '10AM']",0.7,NW,8.0,146.0,0.7,WNW,12,106.0,0.7,NW,8,146.0,0.3,WNW,22.0,108.0,,,,,1.0,147,NE,225.0,10.0,cross-off
Bandon Beaches,Saturday-30-10PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '10PM']",1.2,W,19.0,99.0,0.9,NW,9,144.0,1.2,W,19,99.0,0.7,WNW,11.0,106.0,,,,,4.0,1070,ENE,250.0,10.0,cross-off
Bandon Beaches,Saturday-30-1PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '1PM']",0.9,NW,9.0,144.0,0.7,WNW,12,106.0,0.9,NW,9,144.0,0.5,W,21.0,101.0,,,,,1.0,233,N,185.0,10.0,cross
Bandon Beaches,Saturday-30-4PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '4PM']",0.9,NW,9.0,144.0,0.7,WNW,12,106.0,0.9,NW,9,144.0,0.7,WNW,20.0,106.0,,,,,1.0,424,NNE,193.0,10.0,cross
Bandon Beaches,Saturday-30-7AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '7AM']",0.7,NW,8.0,146.0,0.7,WNW,12,106.0,0.7,NW,8,146.0,0.2,SSW,14.0,27.0,,,,,1.0,162,ENE,247.0,10.0,cross-off
Bandon Beaches,Saturday-30-7PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,101.0,0.9,NW,9,144.0,1.0,W,20,101.0,0.7,WNW,12.0,106.0,,,,,3.0,775,NE,216.0,15.0,cross-off
Bandon Beaches,Sunday-1-1AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Sunday', 'December', 1, 2024, '1AM']",1.6,W,18.0,101.0,0.9,NW,9,144.0,1.6,W,18,101.0,0.6,WNW,11.0,108.0,,,,,4.0,1684,E,280.0,10.0,off
Bandon Beaches,Sunday-1-4AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bandon Beaches,"['Sunday', 'December', 1, 2024, '4AM']",1.7,W,18.0,100.0,1.0,NW,11,127.0,1.7,W,18,100.0,,,,,,,,,4.0,1831,E,281.0,5.0,off
Barview Jetty,Saturday-30-10AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '10AM']",0.8,NW,9.0,135.0,0.7,W,12,98.0,0.8,NW,9,135.0,0.3,W,22.0,90.0,,,,,1.0,139,ENE,255.0,5.0,glass
Barview Jetty,Saturday-30-10PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '10PM']",1.2,W,19.0,95.0,0.8,NW,8,130.0,1.2,W,19,95.0,0.7,WNW,11.0,106.0,,,,,4.0,1048,ESE,292.0,5.0,off
Barview Jetty,Saturday-30-1PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '1PM']",0.9,NW,9.0,131.0,0.7,W,12,98.0,0.9,NW,9,131.0,0.5,W,21.0,90.0,,,,,1.0,224,NNW,158.0,5.0,cross
Barview Jetty,Saturday-30-4PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '4PM']",0.9,NW,9.0,131.0,0.8,W,20,97.0,0.9,NW,9,131.0,0.7,W,12.0,98.0,,,,,2.0,515,N,171.0,10.0,cross
Barview Jetty,Saturday-30-7AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '7AM']",0.8,NW,10.0,130.0,0.6,W,12,99.0,0.8,NW,10,130.0,0.1,SW,14.0,45.0,,,,,1.0,112,E,269.0,5.0,glass
Barview Jetty,Saturday-30-7PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,96.0,0.9,NW,9,126.0,1.0,W,20,96.0,0.7,W,11.0,98.0,,,,,3.0,761,ENE,257.0,5.0,off
Barview Jetty,Sunday-1-1AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Sunday', 'December', 1, 2024, '1AM']",1.5,W,18.0,94.0,1.0,WNW,11,119.0,1.5,W,18,94.0,,,,,,,,,4.0,1436,ESE,283.0,5.0,off
Barview Jetty,Sunday-1-4AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Barview Jetty,"['Sunday', 'December', 1, 2024, '4AM']",1.6,W,18.0,94.0,0.9,NW,9,126.0,1.6,W,18,94.0,0.7,WNW,11.0,106.0,,,,,4.0,1579,E,275.0,5.0,off
Bastendorff Beach,Saturday-30-10AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.7,NW,8.0,146.0,0.7,WNW,12,106.0,0.7,NW,8,146.0,0.3,WNW,22.0,108.0,,,,,0.0,147,NE,227.0,10.0,cross
Bastendorff Beach,Saturday-30-10PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '10PM']",1.2,W,19.0,99.0,0.9,NW,9,144.0,1.2,W,19,99.0,0.7,WNW,11.0,106.0,,,,,4.0,1070,ENE,248.0,5.0,cross-off
Bastendorff Beach,Saturday-30-1PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.9,NW,9.0,144.0,0.7,WNW,12,106.0,0.9,NW,9,144.0,0.5,W,21.0,101.0,,,,,0.0,233,N,185.0,10.0,cross-on
Bastendorff Beach,Saturday-30-4PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.9,NW,9.0,144.0,0.7,WNW,12,106.0,0.9,NW,9,144.0,0.7,WNW,20.0,106.0,,,,,0.0,424,N,184.0,15.0,cross-on
Bastendorff Beach,Saturday-30-7AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.7,NW,8.0,146.0,0.7,WNW,12,106.0,0.7,NW,8,146.0,0.2,SSW,14.0,27.0,,,,,1.0,162,ENE,239.0,10.0,cross-off
Bastendorff Beach,Saturday-30-7PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,101.0,0.9,NW,9,144.0,1.0,W,20,101.0,0.7,WNW,12.0,106.0,,,,,2.0,775,NNE,212.0,10.0,cross
Bastendorff Beach,Sunday-1-1AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Sunday', 'December', 1, 2024, '1AM']",1.6,W,18.0,101.0,0.9,NW,9,144.0,1.6,W,18,101.0,0.6,WNW,11.0,108.0,,,,,4.0,1684,E,264.0,5.0,cross-off
Bastendorff Beach,Sunday-1-4AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Bastendorff Beach,"['Sunday', 'December', 1, 2024, '4AM']",1.7,W,18.0,100.0,1.0,NW,11,127.0,1.7,W,18,100.0,,,,,,,,,4.0,1831,E,266.0,5.0,cross-off
Brookings_South Jetty,Saturday-30-10AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '10AM']",0.7,WNW,12.0,106.0,0.6,NW,5,141.0,0.7,WNW,12,106.0,0.5,S,14.0,11.0,,,,,1.0,152,ESE,285.0,0.0,glass
Brookings_South Jetty,Saturday-30-10PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '10PM']",1.3,W,19.0,99.0,0.7,WNW,11,106.0,1.3,W,19,99.0,-0.7,NW,9.0,146.0,,,,,4.0,1264,ENE,253.0,5.0,cross-off
Brookings_South Jetty,Saturday-30-1PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '1PM']",0.7,WNW,12.0,106.0,0.5,S,14,11.0,0.7,WNW,12,106.0,-0.7,NW,8.0,146.0,,,,,0.0,145,WNW,110.0,5.0,cross-on
Brookings_South Jetty,Saturday-30-4PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '4PM']",0.7,WNW,12.0,106.0,0.7,W,21,98.0,0.7,WNW,12,106.0,-0.7,NW,8.0,146.0,,,,,2.0,420,NNW,148.0,10.0,cross-off
Brookings_South Jetty,Saturday-30-7AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '7AM']",0.7,WNW,13.0,106.0,0.5,S,14,11.0,0.7,WNW,13,106.0,-0.7,NW,5.0,146.0,,,,,1.0,168,ENE,242.0,10.0,off
Brookings_South Jetty,Saturday-30-7PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,101.0,0.7,WNW,12,106.0,1.0,W,20,101.0,-0.7,NW,10.0,146.0,,,,,3.0,783,NE,227.0,5.0,off
Brookings_South Jetty,Sunday-1-1AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Sunday', 'December', 1, 2024, '1AM']",1.6,W,18.0,101.0,0.7,WNW,11,106.0,1.6,W,18,101.0,-0.7,NW,9.0,146.0,,,,,4.0,1702,ENE,255.0,10.0,cross-off
Brookings_South Jetty,Sunday-1-4AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Brookings_South Jetty,"['Sunday', 'December', 1, 2024, '4AM']",1.8,W,18.0,99.0,0.6,WNW,11,108.0,1.8,W,18,99.0,-0.7,NW,9.0,146.0,,,,,4.0,2046,ENE,247.0,10.0,off
Cannon Beach_Tolovana Beach,Saturday-30-10AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.9,NW,10.0,131.0,0.7,W,12,98.0,0.9,NW,10,131.0,0.4,W,22.0,90.0,,,,,1.0,157,ENE,242.0,10.0,cross-off
Cannon Beach_Tolovana Beach,Saturday-30-10PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '10PM']",1.3,W,19.0,90.0,1.0,WNW,11,119.0,1.3,W,19,90.0,0.3,SW,14.0,45.0,,,,,4.0,1209,E,260.0,10.0,off
Cannon Beach_Tolovana Beach,Saturday-30-1PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.9,NW,9.0,131.0,0.7,W,12,98.0,0.9,NW,9,131.0,0.5,W,21.0,90.0,,,,,1.0,224,N,187.0,10.0,cross
Cannon Beach_Tolovana Beach,Saturday-30-4PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.9,NW,9.0,126.0,0.8,W,20,90.0,0.9,NW,9,126.0,0.7,W,12.0,98.0,,,,,3.0,502,NNE,195.0,15.0,cross-off
Cannon Beach_Tolovana Beach,Saturday-30-7AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.8,NW,10.0,130.0,0.6,W,12,99.0,0.8,NW,10,130.0,0.2,SSW,14.0,27.0,,,,,1.0,112,ENE,256.0,10.0,off
Cannon Beach_Tolovana Beach,Saturday-30-7PM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,90.0,0.9,NW,9,126.0,1.0,W,20,90.0,0.7,W,11.0,98.0,,,,,3.0,753,ENE,245.0,10.0,cross-off
Cannon Beach_Tolovana Beach,Sunday-1-1AM,30 November 2024: 11:37AM,North Oregon - OR,North Oregon - OR,Cannon Beach_Tolovana Beach,"['Sunday', 'December', 1, 2024, '1AM']",1.5,W,18.0,94.0,1.0,WNW,11,119.0,1.5,W,18,94.0,0.2,SSW,14.0,27.0,,,,,4.0,1436,E,266.0,10.0,off
