Brand,Model,Length,Width,Thickness,Volume,Image URL
firewire-surfboards,Slater Designs FRK Plus,6’0” , 19.25” , 2.69” ,32.2,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,5’10” , 18.75” , 2.50” ,29.0,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,5’7” , 18.388” , 2.31” ,25.0,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,6’2” , 19.75” , 2.81” ,36.1,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,5’8” , 18.50” , 2.38” ,26.1,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,5’9” , 18.69” , 2.50” ,28.2,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Plus,6’4” , 20.19” , 2.81” ,38.6,https://cdn.shopify.com/s/files/1/2062/5873/files/frkplus.jpg?v=1678405291
firewire-surfboards,Slater Designs FRK Swallow,"5'7"" "," 18.56"" "," 2.38"" ",26.3,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"5'11"" "," 19.25"" "," 2.63"" ",31.9,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"6'1"" "," 19.56"" "," 2.69"" ",34.6,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"6'4"" "," 20.13"" "," 2.81"" ",38.7,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,6' ," 19.38"" "," 2.69"" ",33.2,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"5'10"" "," 19.06"" "," 2.56"" ",30.2,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"6'2"" "," 19.69"" "," 2.75"" ",36.1,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"5'9"" "," 18.88"" "," 2.50"" ",290,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"5'6"" "," 18.50"" "," 2.38"" ",25.7,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs FRK Swallow,"5'8"" "," 18.63"" "," 2.44"" ",27.4,https://cdn.shopify.com/s/files/1/2062/5873/files/FRK_SwallowIBolic.webp?v=1726688575
firewire-surfboards,Slater Designs Great White Twin,"5'7"" "," 19.06"" "," 2.44"" ",27.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"5'11"" "," 20.19"" "," 2.69"" ",34L,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"5'10"" "," 19.94"" "," 2.63"" ",32L,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"6'0"" "," 20.50"" "," 2.81"" ",36L,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"5'9"" "," 19.63"" "," 2.56"" ",30.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"5'6"" "," 18.75"" "," 2.38"" ",26.3,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs Great White Twin,"5'8"" "," 19.38"" "," 2.50"" ",29L,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_Great_White_Twin.png?v=1700255748
firewire-surfboards,Slater Designs S Boss,"5'5"" "," 19.00"" "," 2.38"" ",26.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'7"" "," 19.19"" "," 2.50"" ",28.1,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'4"" "," 18.88"" "," 2.31"" ",24.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'11"" "," 19.63"" "," 2.69"" ",33.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"6'4"" "," 20.00"" "," 2.81"" ",37.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'10"" "," 19.50"" "," 2.63"" ",31.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"6'0"" "," 19.75"" "," 2.75"" ",34.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"6'2"" "," 19.88"" "," 2.81"" ",36.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'6"" "," 19.19"" "," 2.44"" ",27.6,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'9"" "," 19.38"" "," 2.56"" ",30.1,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs S Boss,"5'8"" "," 19.31"" "," 2.50"" ",29.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Slater_SBoss.webp?v=1705951874
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’3” , 18.00” ,  2.19” ,22.6,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’6” , 18.63” , 2.31” ,26.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’10” , 19.63” , 2.56” ,32.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’5” , 18.38” ,  2.25” ,24.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,6’3” , 20.88” , 2.88” ,40.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,4’4” , 15.25” ,  1.88” ,13.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’8” , 19.13” , 2.44” ,29.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,4’11” , 17.00” ,  2.06” ,18.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,6’6” , 21.63” , 3.00” ,45.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’11” , 19.88” ,  2.63” ,33.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,4’8” , 16.50” ,  2.00” ,16.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,6’1” , 20.38” , 2.75” ,37.1,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,"6’0"" ", 20.13” , 2.69” ,35.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,6’2” , 20.63” , 2.81” ,38.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’7” , 18.88” ,  2.38” ,27.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’1” , 17.50” ,  2.13” ,20.6,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,5’9” , 19.38” , 2.50” ,30.6,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Slater Designs Sci-Fi 2.0,6’4” , 21.13” , 2.94” ,42.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Scifi20.jpg?v=1583871439
firewire-surfboards,Tomo El Tomo Fish,5’11” , 20.50” ,  2.75” ,37.1,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,6’1” , 21.00” , 2.88” ,40.8,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’4” , 18.75” ,  2.31” ,25.8,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’6” , 19.25” , 2.44” ,28.8,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,"6’0"" ", 20.75” , 2.81” ,38.9,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’10” , 20.25” , 2.69” ,35.2,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’5” , 19.00” ,  2.38” ,27.3,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’7” , 19.50” ,  2.50” ,30.3,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,6’2” , 21.25” , 2.94” ,42.5,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’8” , 19.75” , 2.56” ,31.9,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,5’9” , 20.00” , 2.63” ,33.6,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo El Tomo Fish,6’4” , 21.75” , 3.06” ,46.5,https://cdn.shopify.com/s/files/1/2062/5873/files/tomofish.jpg?v=1580403744
firewire-surfboards,Tomo Revo Max,"6'0"" "," 18.88"" "," 2.56"" ",31.3,https://cdn.shopify.com/s/files/1/2062/5873/files/Firewire_RevoMax.webp?v=1730130716
firewire-surfboards,Tomo Revo Max,"7'0"" "," 22.88"" "," 3.07"" ",53.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Firewire_RevoMax.webp?v=1730130716
firewire-surfboards,Tomo Revo Max,"6'9"" "," 21.50"" "," 3.06"" ",46.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Firewire_RevoMax.webp?v=1730130716
firewire-surfboards,Tomo Revo Max,6'3 ," 20.00"" "," 2.69"" ",35.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Firewire_RevoMax.webp?v=1730130716
firewire-surfboards,Tomo Revo Max,"6'6"" "," 20.75"" ", 2.88' ,40.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Firewire_RevoMax.webp?v=1730130716
firewire-surfboards,Tomo Surfboards Revo,5’2” , 18.38” , 2.25” ,24.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’3” , 18.63” , 2.31” ,25.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,"5'11"" ", 20.63” , 2.81” ,38.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’4” , 18.88” , 2.38” ,26.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’6” , 19.38” , 2.50” ,29.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,"5'10"" ", 20.38” , 2.75” ,36.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,"6'0"" ", 20.88” , 2.88” ,40.3,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’5” , 19.13” , 2.44” ,28.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’7” , 19.63” , 2.56” ,31.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,"5'9"" ", 20.13” , 2.69” ,34.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’1” , 18.13” , 2.19” ,22.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
firewire-surfboards,Tomo Surfboards Revo,5’8” , 19.88” , 2.63” ,33.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Revo-Ibolic_210x631_48e5fed8-e1fc-43f9-beb5-786d48e6dbaa.jpg?v=1654203448
js-surfboards,JS Baron Flyer,"5’8"" ", 20.75” , 2.50” ,32.5,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"6’2"" ", 22.00” , 2.88” ,42.8,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,5’2” , 19.25” , 2.13” ,24.0,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,5’3” , 19.50” , 2.19” ,25.3,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’11"" ", 21.25” , 2.69” ,37.4,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’7"" ", 20.50” , 2.44” ,31.0,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’9"" ", 20.88” , 2.56” ,34.1,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"6’3"" ", 22.25” , 3.00” ,44.6,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’10"" ", 21.00” , 2.63” ,35.7,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’4"" ", 19.75” , 2.25” ,26.8,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"6’4"" ", 22.50” , 3.13” ,47.0,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"6’0"" ", 21.50” , 2.75” ,39.2,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"6’1"" ", 21.75” , 2.81” ,41.0,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’6"" ", 20.25” , 2.38” ,29.5,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Baron Flyer,"5’5"" ", 20.00” , 2.31” ,28.2,https://cdn.shopify.com/s/files/1/2062/5873/files/js_baron_flyer.jpg?v=1696850764
js-surfboards,JS Big Baron,7’0” , 21.75” , 3.00” ,48.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,7’6” , 22.25” , 3.25” ,57.9,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,6’8” , 21.00” , 2.88” ,42.8,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,6’0” , 19.50” , 2.50” ,31.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,5’10” , 19.00” , 2.44” ,29.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,6’2” , 20.00” , 2.63” ,34.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Baron,6’4” , 20.75” , 2.75” ,38.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_JS_0000_BB.jpg?v=1629484790
js-surfboards,JS Big Horse,"7'0"" "," 19.75"" "," 3.06"" ",43.0,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'10"" "," 19.5"" "," 3.00"" ",40.5,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"7'2"" "," 20.00"" "," 3.13"" ",45.0,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"5'11"" "," 18.50"" "," 2.50"" ",27.7,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'1"" "," 18.75"" "," 2.63"" ",30.0,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'4"" "," 19.13"" "," 2.81"" ",34.8,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"5'10"" "," 18.25"" "," 2.44"" ",26.3,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'0"" "," 18.25"" "," 2.56"" ",28.2,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'3"" "," 19.50"" "," 2.81"" ",34.9,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'2"" "," 18.63"" "," 2.69"" ",31.0,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'8"" "," 19.25"" "," 2.94"" ",38.5,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"6'6"" "," 19.25"" "," 2.88"" ",36.6,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Big Horse,"7'4"" "," 20.00"" "," 3.13"" ",47.0,https://cdn.shopify.com/s/files/1/2062/5873/files/JS_BigHorse.webp?v=1722260458
js-surfboards,JS Black Baron,"6’2"" ", 21.50” ,  2.875” ,42.6,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,5’2” , 19.25” ,  2.125” ,23.5,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,5’3” , 19.50” ,  2.19” ,25.0,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,6’3” , 21.75” , 2.875” ,43.7,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’11"" ", 20.875” , 2.69” ,37.0,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’7"" ", 20.125” , 2.44” ,30.4,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’9"" ", 20.50” ,  2.56” ,33.6,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,5’5” , 19.75” ,  2.31” ,27.5,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’10"" ",  20.75” , 2.63” ,35.4,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’4"" ", 19.625” ,  2.25” ,26.3,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"6’0"" ", 21.00” , 2.75” ,38.6,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"6’1"" ", 21.25” , 2.81” ,40.5,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,6’4” , 22.00” , 3.00” ,46.2,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
js-surfboards,JS Black Baron,"5’6"" ", 20.00” , 2.375” ,29.0,https://cdn.shopify.com/s/files/1/2062/5873/files/BlackBaron2.0.jpg?242
