DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation),Primary: Ideal Difference,Secondary 1: Ideal Difference,Secondary 2: Ideal Difference,Secondary 3: Ideal Difference,Ideal Difference Avg,Wind: Ideal Difference
Santa Clause,Friday-29-4PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Friday', 'November', 29, 2024, '4PM']",0.5,S,14.0,11.0,0.3,WSW,8,72.0,0.5,S,14,11.0,0.2,W,13.0,90.0,,,,,1.0,107,WNW,116.0,5.0,glass,214.0,153.0,135.0,,,71.0
Santa Clause,Friday-29-7PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Friday', 'November', 29, 2024, '7PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,1.0,69,N,176.0,5.0,cross-off,211.0,135.0,135.0,,,131.0
Santa Clause,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,1.0,59,SSE,345.0,5.0,glass,211.0,135.0,135.0,,,300.0
Santa Clause,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Saturday', 'November', 30, 2024, '1AM']",0.4,SSW,14.0,14.0,0.3,W,7,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,1.0,64,NNE,202.0,10.0,off,211.0,135.0,135.0,,,157.0
Santa Clause,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Saturday', 'November', 30, 2024, '4AM']",0.4,SSW,14.0,14.0,0.3,SE,8,315.0,0.4,SSW,14,14.0,0.2,W,7.0,90.0,0.2,W,12.0,90.0,1.0,61,NE,222.0,10.0,off,211.0,90.0,135.0,135.0,142.75,177.0
Santa Clause,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Saturday', 'November', 30, 2024, '7AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,1.0,60,NNE,213.0,5.0,glass,211.0,135.0,135.0,,,168.0
Santa Maria Rivermouth,Friday-29-10PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '10PM']",0.6,SSW,14.0,31.0,0.4,WNW,13,104.0,0.6,SSW,14,31.0,0.3,WSW,7.0,72.0,,,,,1.0,138,NE,226.0,10.0,cross-off,194.0,121.0,153.0,,,136.0
Santa Maria Rivermouth,Friday-29-1PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '1PM']",0.6,SSW,15.0,31.0,0.4,WNW,13,104.0,0.6,SSW,15,31.0,0.4,WSW,8.0,76.0,,,,,0.0,142,NNW,161.0,10.0,cross,194.0,121.0,149.0,,,71.0
Santa Maria Rivermouth,Friday-29-4PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '4PM']",0.6,SSW,14.0,31.0,0.4,WNW,13,104.0,0.6,SSW,14,31.0,0.3,WSW,8.0,72.0,,,,,0.0,140,NW,137.0,10.0,cross-on,194.0,121.0,153.0,,,47.0
Santa Maria Rivermouth,Friday-29-7PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '7PM']",0.6,SSW,14.0,31.0,0.4,WNW,13,104.0,0.6,SSW,14,31.0,0.3,WSW,7.0,72.0,,,,,1.0,140,NE,215.0,5.0,cross-off,194.0,121.0,153.0,,,125.0
Santa Maria Rivermouth,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,27.0,0.4,WNW,12,104.0,0.4,SSW,13,27.0,0.2,WSW,7.0,63.0,,,,,1.0,69,NE,233.0,5.0,glass,198.0,121.0,162.0,,,143.0
Santa Maria Rivermouth,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,0.4,WNW,12,104.0,0.6,SSW,14,31.0,0.3,WSW,7.0,72.0,-0.2,NNW,6.0,153.0,1.0,133,ENE,242.0,10.0,cross-off,194.0,121.0,153.0,72.0,135.0,152.0
Santa Maria Rivermouth,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,14.0,31.0,0.4,WNW,12,104.0,0.6,SSW,14,31.0,0.2,WSW,7.0,63.0,-0.2,NNW,6.0,153.0,1.0,123,NE,227.0,10.0,cross-off,194.0,121.0,162.0,72.0,137.25,137.0
Santa Maria Rivermouth,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Saturday', 'November', 30, 2024, '7AM']",0.6,SSW,13.0,31.0,0.4,WNW,12,104.0,0.6,SSW,13,31.0,0.2,WSW,7.0,63.0,,,,,1.0,120,NE,227.0,5.0,cross-off,194.0,121.0,162.0,,,137.0
Surf Beach,Friday-29-10PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Friday', 'November', 29, 2024, '10PM']",0.4,WNW,13.0,104.0,0.3,WSW,7,72.0,0.4,WNW,13,104.0,-0.7,SSW,14.0,16.0,,,,,1.0,54,NNE,203.0,5.0,glass,211.0,243.0,299.0,,,68.0
Surf Beach,Friday-29-1PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Friday', 'November', 29, 2024, '1PM']",0.5,W,13.0,101.0,0.4,WSW,8,76.0,0.5,W,13,101.0,-0.8,SSW,15.0,23.0,,,,,0.0,90,NNW,166.0,10.0,cross-on,214.0,239.0,292.0,,,31.0
Surf Beach,Friday-29-4PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Friday', 'November', 29, 2024, '4PM']",0.5,W,13.0,101.0,0.3,WSW,8,72.0,0.5,W,13,101.0,-0.8,SSW,14.0,23.0,,,,,0.0,89,NNW,152.0,10.0,on,214.0,243.0,292.0,,,17.0
Surf Beach,Friday-29-7PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Friday', 'November', 29, 2024, '7PM']",0.5,W,13.0,101.0,0.3,WSW,7,72.0,0.5,W,13,101.0,-0.8,SSW,14.0,23.0,,,,,1.0,87,NNW,168.0,5.0,glass,214.0,243.0,292.0,,,33.0
Surf Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.4,WNW,12.0,104.0,0.2,WSW,7,63.0,0.4,WNW,12,104.0,-0.6,SSW,13.0,18.0,,,,,1.0,48,ENE,245.0,0.0,glass,211.0,252.0,297.0,,,110.0
Surf Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.4,WNW,12.0,104.0,0.3,WSW,7,72.0,0.4,WNW,12,104.0,-0.6,SSW,14.0,18.0,,,,,0.0,50,NE,230.0,10.0,cross,211.0,243.0,297.0,,,95.0
Surf Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.4,WNW,12.0,104.0,-0.3,S,11,-0.0,0.4,WNW,12,104.0,-0.5,SSW,14.0,22.0,,,,,0.0,49,NE,224.0,5.0,cross,211.0,315.0,293.0,,,89.0
Surf Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Surf Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.4,WNW,12.0,104.0,0.2,WSW,7,63.0,0.4,WNW,12,104.0,-0.6,SSW,13.0,18.0,,,,,1.0,48,NE,224.0,5.0,glass,211.0,252.0,297.0,,,89.0
Beer Can Beach,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.4,WNW,12.0,104.0,,,,,0.0,153,NE,223.0,10.0,cross,193.5,130.5,98.5,,,92.0
Beer Can Beach,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.3,WSW,8,72.0,0.7,S,15,8.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,0.0,209,ENE,241.0,5.0,cross,194.5,130.5,22.5,98.5,111.5,74.0
Beer Can Beach,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.2,WSW,8,63.0,0.6,S,15,9.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,1.0,155,NNE,209.0,5.0,glass,193.5,139.5,22.5,98.5,113.5,106.0
Beer Can Beach,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.3,NNW,6.0,162.0,-0.4,WNW,12.0,117.0,1.0,153,NNE,205.0,10.0,cross-off,193.5,130.5,40.5,85.5,112.5,110.0
Beer Can Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.2,WSW,7,63.0,0.5,S,13,11.0,-0.5,NW,12.0,127.0,,,,,0.0,92,NE,226.0,10.0,cross,191.5,139.5,75.5,,,89.0
Beer Can Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.3,NE,2,225.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.4,WNW,12.0,104.0,1.0,150,NE,215.0,10.0,cross-off,193.5,22.5,139.5,98.5,113.5,100.0
Beer Can Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,NE,3,236.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.4,WNW,12.0,104.0,1.0,146,NE,215.0,10.0,cross-off,193.5,33.5,139.5,98.5,116.25,100.0
Beer Can Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Beer Can Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.3,NE,3,225.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.4,WNW,12.0,104.0,1.0,97,NE,214.0,10.0,cross-off,191.5,22.5,139.5,98.5,113.0,101.0
Capitola Rivermouth,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.4,WNW,12.0,104.0,,,,,1.0,153,NE,223.0,10.0,off,193.5,130.5,98.5,,,178.0
Capitola Rivermouth,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.3,WSW,8,72.0,0.7,S,15,8.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,1.0,209,ENE,241.0,5.0,off,194.5,130.5,22.5,98.5,111.5,196.0
Capitola Rivermouth,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.2,WSW,8,63.0,0.6,S,15,9.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,1.0,155,NNE,209.0,5.0,glass,193.5,139.5,22.5,98.5,113.5,164.0
Capitola Rivermouth,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.3,NNW,6.0,162.0,-0.4,WNW,12.0,117.0,1.0,153,NNE,205.0,10.0,off,193.5,130.5,40.5,85.5,112.5,160.0
Capitola Rivermouth,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.2,WSW,7,63.0,0.5,S,13,11.0,-0.5,NW,12.0,127.0,,,,,0.0,92,NE,226.0,10.0,off,191.5,139.5,75.5,,,181.0
Capitola Rivermouth,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.2,WSW,7,63.0,0.6,S,14,9.0,-0.3,NE,2.0,225.0,-0.4,WNW,12.0,104.0,1.0,150,NE,215.0,10.0,off,193.5,139.5,22.5,98.5,113.5,170.0
Capitola Rivermouth,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.2,WSW,7,63.0,0.6,S,14,9.0,-0.4,WNW,12.0,104.0,-0.4,NE,3.0,236.0,1.0,146,NE,215.0,10.0,off,193.5,139.5,98.5,33.5,116.25,170.0
Capitola Rivermouth,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Capitola Rivermouth,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.2,WSW,7,63.0,0.5,S,14,11.0,-0.3,NE,3.0,225.0,-0.4,WNW,12.0,104.0,0.0,97,NE,214.0,10.0,off,191.5,139.5,22.5,98.5,113.0,169.0
Laguna Creek,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Friday', 'November', 29, 2024, '10PM']",0.6,SSW,14.0,18.0,0.4,WNW,12,104.0,0.6,SSW,14,18.0,0.2,WSW,7.0,63.0,,,,,1.0,165,E,269.0,5.0,glass,207.0,121.0,162.0,,,224.0
Laguna Creek,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.4,WNW,13,104.0,0.7,S,15,8.0,0.3,WSW,8.0,72.0,-0.2,N,6.0,180.0,2.0,209,WSW,58.0,5.0,glass,217.0,121.0,153.0,45.0,134.0,13.0
Laguna Creek,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,15.0,16.0,0.4,WNW,13,104.0,0.7,SSW,15,16.0,0.2,WSW,7.0,63.0,-0.2,N,6.0,180.0,2.0,222,NNW,165.0,10.0,cross-off,209.0,121.0,162.0,45.0,134.25,120.0
Laguna Creek,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,14.0,16.0,0.4,WNW,12,104.0,0.7,SSW,14,16.0,0.3,WSW,7.0,72.0,,,,,2.0,218,NE,224.0,5.0,off,209.0,121.0,153.0,,,179.0
Laguna Creek,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,14.0,11.0,0.4,WNW,12,117.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.2,ENE,3.0,243.0,1.0,93,E,268.0,5.0,glass,214.0,108.0,162.0,18.0,125.5,223.0
Laguna Creek,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,N,6.0,180.0,1.0,150,NE,225.0,10.0,off,216.0,121.0,162.0,45.0,136.0,180.0
Laguna Creek,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,ENE,3.0,252.0,1.0,148,NNE,207.0,5.0,glass,216.0,121.0,162.0,27.0,131.5,162.0
Laguna Creek,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Laguna Creek,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,14.0,9.0,0.4,WNW,12,117.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,ENE,3.0,252.0,1.0,138,ENE,243.0,5.0,off,216.0,108.0,162.0,27.0,128.25,198.0
Manresa State Beach,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,,,,,1.0,153,NE,230.0,10.0,off,261.0,166.0,198.0,,,185.0
Manresa State Beach,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.4,WNW,13,104.0,0.7,S,15,8.0,0.3,WSW,8.0,72.0,-0.2,N,6.0,180.0,2.0,209,ENE,244.0,10.0,off,262.0,166.0,198.0,90.0,179.0,199.0
Manresa State Beach,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.4,WNW,13,104.0,0.6,S,15,9.0,0.2,WSW,8.0,63.0,-0.2,N,6.0,180.0,1.0,155,NE,221.0,5.0,off,261.0,166.0,207.0,90.0,181.0,176.0
Manresa State Beach,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.4,WNW,12,117.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,-0.3,NNW,6.0,162.0,1.0,153,NE,216.0,10.0,off,261.0,153.0,198.0,108.0,180.0,171.0
Manresa State Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.5,NW,12,127.0,0.5,S,13,11.0,0.2,WSW,7.0,63.0,,,,,1.0,92,NE,234.0,10.0,off,259.0,143.0,207.0,,,189.0
Manresa State Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,NE,2.0,225.0,1.0,150,NE,223.0,10.0,off,261.0,166.0,207.0,45.0,169.75,178.0
Manresa State Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.4,NE,3.0,236.0,1.0,146,NE,227.0,10.0,off,261.0,166.0,207.0,34.0,167.0,182.0
Manresa State Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Manresa State Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.4,WNW,12,104.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.3,NE,3.0,225.0,1.0,97,NE,221.0,10.0,off,259.0,166.0,207.0,45.0,169.25,176.0
Santa Cruz - 26th,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,,,,,1.0,153,NE,223.0,10.0,cross-off,216.0,121.0,153.0,,,114.5
Santa Cruz - 26th,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.4,WNW,13,104.0,0.7,S,15,8.0,0.3,WSW,8.0,72.0,-0.2,N,6.0,180.0,0.0,209,ENE,241.0,5.0,cross,217.0,121.0,153.0,45.0,134.0,96.5
Santa Cruz - 26th,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.4,WNW,13,104.0,0.6,S,15,9.0,0.2,WSW,8.0,63.0,-0.2,N,6.0,180.0,1.0,155,NNE,209.0,5.0,cross-off,216.0,121.0,162.0,45.0,136.0,128.5
Santa Cruz - 26th,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.4,WNW,12,117.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,-0.3,NNW,6.0,162.0,1.0,153,NNE,205.0,10.0,cross-off,216.0,108.0,153.0,63.0,135.0,132.5
Santa Cruz - 26th,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.5,NW,12,127.0,0.5,S,13,11.0,0.2,WSW,7.0,63.0,,,,,1.0,92,NE,226.0,10.0,cross-off,214.0,98.0,162.0,,,111.5
Santa Cruz - 26th,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,NE,2.0,225.0,1.0,150,NE,215.0,10.0,cross-off,216.0,121.0,162.0,0.0,124.75,122.5
Santa Cruz - 26th,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.4,NE,3.0,236.0,1.0,146,NE,215.0,10.0,cross-off,216.0,121.0,162.0,11.0,127.5,122.5
Santa Cruz - 26th,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.4,WNW,12,104.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.3,NE,3.0,225.0,1.0,97,NE,214.0,10.0,cross-off,214.0,121.0,162.0,0.0,124.25,123.5
Santa Cruz Harbour,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.4,WNW,12.0,104.0,,,,,1.0,153,NE,223.0,10.0,off,193.5,130.5,98.5,,,178.0
Santa Cruz Harbour,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.3,WSW,8,72.0,0.7,S,15,8.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,1.0,209,ENE,241.0,5.0,off,194.5,130.5,22.5,98.5,111.5,196.0
Santa Cruz Harbour,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.2,WSW,8,63.0,0.6,S,15,9.0,-0.2,N,6.0,180.0,-0.4,WNW,13.0,104.0,1.0,155,NNE,209.0,5.0,off,193.5,139.5,22.5,98.5,113.5,164.0
Santa Cruz Harbour,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.3,WSW,7,72.0,0.6,S,14,9.0,-0.3,NNW,6.0,162.0,-0.4,WNW,12.0,117.0,1.0,153,NNE,205.0,10.0,off,193.5,130.5,40.5,85.5,112.5,160.0
Santa Cruz Harbour,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.2,WSW,7,63.0,0.5,S,13,11.0,-0.5,NW,12.0,127.0,,,,,1.0,92,NE,226.0,10.0,off,191.5,139.5,75.5,,,181.0
Santa Cruz Harbour,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.2,WSW,7,63.0,0.6,S,14,9.0,-0.3,NE,2.0,225.0,-0.4,WNW,12.0,104.0,1.0,150,NE,215.0,10.0,off,193.5,139.5,22.5,98.5,113.5,170.0
Santa Cruz Harbour,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.2,WSW,7,63.0,0.6,S,14,9.0,-0.4,WNW,12.0,104.0,-0.4,NE,3.0,236.0,1.0,146,NE,215.0,10.0,off,193.5,139.5,98.5,33.5,116.25,170.0
